id,grade,student_id,discipline_semester_period_id,kind,marked_on,passed_on
1499063,4,12002,89668,kt_2,2020-12-06,
1499064,3,12005,89668,kt_2,2020-12-06,
1499066,5,12008,89668,kt_2,2020-12-06,
1499068,0,12012,89668,kt_2,2020-12-06,
1499070,0,12013,89668,kt_2,2020-12-06,
1499072,3,12014,89668,kt_2,2020-12-06,
1499073,4,12015,89668,kt_2,2020-12-06,
1499074,3,12016,89668,kt_2,2020-12-06,
1499075,2,12017,89668,kt_2,2020-12-06,
1499076,2,12019,89668,kt_2,2020-12-06,
1499077,3,12021,89668,kt_2,2020-12-06,
1499078,0,12023,89668,kt_2,2020-12-06,
1499280,0,12100,89677,kt_2,2020-12-06,
1499281,0,12101,89677,kt_2,2020-12-06,
1499282,0,12103,89677,kt_2,2020-12-06,
1499283,0,12104,89677,kt_2,2020-12-06,
1499284,0,12105,89677,kt_2,2020-12-06,
1499285,3,12106,89677,kt_2,2020-12-06,
1499286,3,12107,89677,kt_2,2020-12-06,
1499287,0,12108,89677,kt_2,2020-12-06,
1499288,2,12109,89677,kt_2,2020-12-06,
1499289,5,12110,89677,kt_2,2020-12-06,
1499290,0,12111,89677,kt_2,2020-12-06,
1499292,0,12114,89677,kt_2,2020-12-06,
1499293,0,12116,89677,kt_2,2020-12-06,
1499294,2,12117,89677,kt_2,2020-12-06,
1499297,2,12118,89677,kt_2,2020-12-06,
1499301,0,12119,89677,kt_2,2020-12-06,
1499302,0,12120,89677,kt_2,2020-12-06,
1499303,5,12122,89677,kt_2,2020-12-06,
1499304,0,12123,89677,kt_2,2020-12-06,
1499305,3,12125,89677,kt_2,2020-12-06,
1499308,2,12127,89677,kt_2,2020-12-06,
1499310,4,12128,89677,kt_2,2020-12-06,
1499312,4,12130,89677,kt_2,2020-12-06,
1499313,0,12132,89677,kt_2,2020-12-06,
1500383,5,12024,90003,kt_2,2020-12-06,
1500384,5,12025,90003,kt_2,2020-12-06,
1500385,3,12026,90003,kt_2,2020-12-06,
1500386,4,12029,90003,kt_2,2020-12-06,
1500387,2,12027,90003,kt_2,2020-12-06,
1500388,2,13509,90003,kt_2,2020-12-06,
1500389,5,12032,90003,kt_2,2020-12-06,
1500390,5,12033,90003,kt_2,2020-12-06,
1500391,3,12034,90003,kt_2,2020-12-06,
1500392,2,12035,90003,kt_2,2020-12-06,
1500393,2,12036,90003,kt_2,2020-12-06,
1500394,2,12037,90003,kt_2,2020-12-06,
1500395,3,12038,90003,kt_2,2020-12-06,
1500400,5,12043,90003,kt_2,2020-12-06,
1500401,2,12044,90003,kt_2,2020-12-06,
1500402,4,12045,90003,kt_2,2020-12-06,
1500403,4,13747,90003,kt_2,2020-12-06,
1500405,5,12048,90003,kt_2,2020-12-06,
1500406,2,12049,90003,kt_2,2020-12-06,
1500412,2,12135,90012,kt_2,2020-12-06,
1500414,3,12136,90012,kt_2,2020-12-06,
1500421,2,12137,90012,kt_2,2020-12-06,
1500425,2,12138,90012,kt_2,2020-12-06,
1500429,2,12139,90012,kt_2,2020-12-06,
1500431,2,12140,90012,kt_2,2020-12-06,
1500433,5,12141,90012,kt_2,2020-12-06,
1500435,2,12142,90012,kt_2,2020-12-06,
1500436,5,12143,90012,kt_2,2020-12-06,
1500437,2,12144,90012,kt_2,2020-12-06,
1500438,4,12145,90012,kt_2,2020-12-06,
1500443,2,12146,90012,kt_2,2020-12-06,
1500446,3,12147,90012,kt_2,2020-12-06,
1500447,2,12149,90012,kt_2,2020-12-06,
1500448,5,12151,90012,kt_2,2020-12-06,
1500452,5,12152,90012,kt_2,2020-12-06,
1500456,2,12153,90012,kt_2,2020-12-06,
1500457,2,12154,90012,kt_2,2020-12-06,
1500461,5,12155,90012,kt_2,2020-12-06,
1500462,5,12156,90012,kt_2,2020-12-06,
1500470,2,12157,90012,kt_2,2020-12-06,
1500473,2,12158,90012,kt_2,2020-12-06,
1500476,5,12160,90012,kt_2,2020-12-06,
1500479,2,12161,90012,kt_2,2020-12-06,
1500480,5,12162,90012,kt_2,2020-12-06,
1500500,2,12224,90021,kt_2,2020-12-06,
1500501,4,12225,90021,kt_2,2020-12-06,
1500503,2,12226,90021,kt_2,2020-12-06,
1500505,5,12227,90021,kt_2,2020-12-06,
1500508,3,12229,90021,kt_2,2020-12-06,
1500511,2,12230,90021,kt_2,2020-12-06,
1500514,5,12231,90021,kt_2,2020-12-06,
1500518,3,12232,90021,kt_2,2020-12-06,
1500520,2,12234,90021,kt_2,2020-12-06,
1500523,2,12235,90021,kt_2,2020-12-06,
1500524,5,12236,90021,kt_2,2020-12-06,
1500525,2,12237,90021,kt_2,2020-12-06,
1500528,2,12238,90021,kt_2,2020-12-06,
1500530,5,12239,90021,kt_2,2020-12-06,
1500534,3,12240,90021,kt_2,2020-12-06,
1500537,2,12241,90021,kt_2,2020-12-06,
1500542,2,12243,90021,kt_2,2020-12-06,
1500544,5,12244,90021,kt_2,2020-12-06,
1500546,4,12245,90021,kt_2,2020-12-06,
1500548,2,12247,90021,kt_2,2020-12-06,
1500552,5,12249,90021,kt_2,2020-12-06,
1500557,2,12250,90021,kt_2,2020-12-06,
1501080,5,11889,89656,kt_2,2020-12-06,
1501081,4,11890,89656,kt_2,2020-12-06,
1501082,0,11891,89656,kt_2,2020-12-06,
1501083,4,11892,89656,kt_2,2020-12-06,
1501084,0,11893,89656,kt_2,2020-12-06,
1501085,2,11896,89656,kt_2,2020-12-06,
1501086,3,11897,89656,kt_2,2020-12-06,
1501088,5,11898,89656,kt_2,2020-12-06,
1501089,4,11899,89656,kt_2,2020-12-06,
1501090,3,11901,89656,kt_2,2020-12-06,
1501094,2,11902,89656,kt_2,2020-12-06,
1501095,0,11903,89656,kt_2,2020-12-06,
1501096,0,11904,89656,kt_2,2020-12-06,
1501099,5,11905,89656,kt_2,2020-12-06,
1501100,5,11906,89656,kt_2,2020-12-06,
1501101,5,11907,89656,kt_2,2020-12-06,
1501103,5,11908,89656,kt_2,2020-12-06,
1501105,5,11909,89656,kt_2,2020-12-06,
1501106,5,11910,89656,kt_2,2020-12-06,
1501109,2,11911,89656,kt_2,2020-12-06,
1501110,5,11912,89656,kt_2,2020-12-06,
1501112,2,11913,89656,kt_2,2020-12-06,
1501115,5,11916,89656,kt_2,2020-12-06,
1501116,2,11917,89656,kt_2,2020-12-06,
1501117,0,11918,89656,kt_2,2020-12-06,
1501121,0,11919,89656,kt_2,2020-12-06,
1501122,5,11920,89656,kt_2,2020-12-06,
1501123,5,11922,89656,kt_2,2020-12-06,
1501155,5,11991,89665,kt_2,2020-12-06,
1501156,5,11992,89665,kt_2,2020-12-06,
1501157,5,11993,89665,kt_2,2020-12-07,
1501158,5,11994,89665,kt_2,2020-12-06,
1501159,0,11995,89665,kt_2,2020-12-06,
1501160,5,11996,89665,kt_2,2020-12-06,
1501164,5,11998,89665,kt_2,2020-12-06,
1501165,5,11999,89665,kt_2,2020-12-06,
1501166,5,12001,89665,kt_2,2020-12-06,
1501169,4,12002,89665,kt_2,2020-12-06,
1501170,3,12005,89665,kt_2,2020-12-06,
1501171,2,12008,89665,kt_2,2020-12-06,
1501172,4,12012,89665,kt_2,2020-12-06,
1501173,0,12013,89665,kt_2,2020-12-06,
1501174,5,12014,89665,kt_2,2020-12-06,
1501175,3,12015,89665,kt_2,2020-12-06,
1501176,0,12016,89665,kt_2,2020-12-06,
1501177,5,12017,89665,kt_2,2020-12-06,
1501178,3,12019,89665,kt_2,2020-12-06,
1501179,2,12021,89665,kt_2,2020-12-06,
1501180,2,12023,89665,kt_2,2020-12-06,
1501181,5,12100,89674,kt_2,2020-12-06,
1501182,3,12101,89674,kt_2,2020-12-06,
1501183,5,12103,89674,kt_2,2020-12-06,
1501187,5,12104,89674,kt_2,2020-12-06,
1501188,0,12105,89674,kt_2,2020-12-06,
1501189,5,12106,89674,kt_2,2020-12-06,
1501190,5,12107,89674,kt_2,2020-12-06,
1501191,5,12108,89674,kt_2,2020-12-06,
1501192,4,12109,89674,kt_2,2020-12-06,
1501193,5,12110,89674,kt_2,2020-12-06,
1501200,0,12111,89674,kt_2,2020-12-06,
1501201,3,12114,89674,kt_2,2020-12-06,
1501202,5,12116,89674,kt_2,2020-12-06,
1501203,2,12117,89674,kt_2,2020-12-06,
1501204,5,12118,89674,kt_2,2020-12-06,
1501205,3,12119,89674,kt_2,2020-12-06,
1501209,2,12120,89674,kt_2,2020-12-06,
1501211,4,12122,89674,kt_2,2020-12-06,
1501212,5,12123,89674,kt_2,2020-12-06,
1501221,5,12125,89674,kt_2,2020-12-06,
1501230,0,12127,89674,kt_2,2020-12-06,
1501232,0,12128,89674,kt_2,2020-12-06,
1501233,3,12130,89674,kt_2,2020-12-06,
1501234,5,12132,89674,kt_2,2020-12-06,
1501989,5,12024,90005,kt_2,2020-12-06,
1501993,5,12025,90005,kt_2,2020-12-06,
1501994,5,12032,90005,kt_2,2020-12-06,
1501995,5,12033,90005,kt_2,2020-12-06,
1501996,5,12043,90005,kt_2,2020-12-06,
1501998,4,12026,90005,kt_2,2020-12-06,
1502009,2,12027,90005,kt_2,2020-12-06,
1502016,3,12029,90005,kt_2,2020-12-06,
1502029,2,13509,90005,kt_2,2020-12-06,
1502033,3,12034,90005,kt_2,2020-12-06,
1502036,2,12035,90005,kt_2,2020-12-06,
1502047,3,12036,90005,kt_2,2020-12-06,
1502061,4,12037,90005,kt_2,2020-12-06,
1502066,2,12038,90005,kt_2,2020-12-06,
1502086,4,12044,90005,kt_2,2020-12-06,
1502096,2,12045,90005,kt_2,2020-12-06,
1502120,2,13747,90005,kt_2,2020-12-06,
1502123,4,12048,90005,kt_2,2020-12-06,
1502126,0,12049,90005,kt_2,2020-12-06,
1502128,5,12162,90014,kt_2,2020-12-06,
1502129,5,12161,90014,kt_2,2020-12-06,
1502130,5,12160,90014,kt_2,2020-12-06,
1502131,5,12154,90014,kt_2,2020-12-06,
1502136,4,12151,90014,kt_2,2020-12-06,
1502145,4,12149,90014,kt_2,2020-12-06,
1502146,5,12147,90014,kt_2,2020-12-06,
1502159,5,12135,90014,kt_2,2020-12-06,
1502166,4,12136,90014,kt_2,2020-12-06,
1502168,4,12137,90014,kt_2,2020-12-06,
1502169,4,12138,90014,kt_2,2020-12-06,
1502170,5,12139,90014,kt_2,2020-12-06,
1502171,3,12140,90014,kt_2,2020-12-06,
1502172,5,12141,90014,kt_2,2020-12-06,
1502173,0,12142,90014,kt_2,2020-12-06,
1502174,5,12143,90014,kt_2,2020-12-06,
1502175,2,12144,90014,kt_2,2020-12-06,
1502176,4,12145,90014,kt_2,2020-12-06,
1502177,0,12146,90014,kt_2,2020-12-06,
1502178,4,12152,90014,kt_2,2020-12-06,
1502179,2,12153,90014,kt_2,2020-12-06,
1502180,2,12155,90014,kt_2,2020-12-06,
1502181,4,12156,90014,kt_2,2020-12-06,
1502182,2,12157,90014,kt_2,2020-12-06,
1502183,4,12158,90014,kt_2,2020-12-06,
1502184,4,12224,90023,kt_2,2020-12-06,
1502185,5,12225,90023,kt_2,2020-12-06,
1502186,4,12226,90023,kt_2,2020-12-06,
1502187,5,12227,90023,kt_2,2020-12-06,
1502188,3,12229,90023,kt_2,2020-12-06,
1502189,3,12230,90023,kt_2,2020-12-06,
1502190,5,12231,90023,kt_2,2020-12-06,
1502191,3,12232,90023,kt_2,2020-12-06,
1502192,2,12234,90023,kt_2,2020-12-06,
1502193,2,12235,90023,kt_2,2020-12-06,
1502194,4,12236,90023,kt_2,2020-12-06,
1502195,2,12237,90023,kt_2,2020-12-06,
1502196,2,12238,90023,kt_2,2020-12-06,
1502198,5,12239,90023,kt_2,2020-12-06,
1502199,4,12240,90023,kt_2,2020-12-06,
1502200,3,12241,90023,kt_2,2020-12-06,
1502202,2,12243,90023,kt_2,2020-12-06,
1502203,3,12244,90023,kt_2,2020-12-06,
1502204,4,12245,90023,kt_2,2020-12-06,
1502205,2,12247,90023,kt_2,2020-12-06,
1502207,2,12249,90023,kt_2,2020-12-06,
1502210,3,12250,90023,kt_2,2020-12-06,
1502347,0,11844,89935,kt_2,2020-12-06,
1502348,0,11845,89935,kt_2,2020-12-06,
1502352,0,11846,89935,kt_2,2020-12-06,
1502353,0,11847,89935,kt_2,2020-12-06,
1502355,2,11848,89935,kt_2,2020-12-06,
1502356,0,11849,89935,kt_2,2020-12-06,
1502357,0,11850,89935,kt_2,2020-12-06,
1502358,2,11851,89935,kt_2,2020-12-06,
1502359,0,11852,89935,kt_2,2020-12-06,
1502360,0,11854,89935,kt_2,2020-12-06,
1502363,0,11863,89935,kt_2,2020-12-06,
1502365,3,11862,89935,kt_2,2020-12-06,
1502366,3,11859,89935,kt_2,2020-12-06,
1502367,0,11857,89935,kt_2,2020-12-06,
1502369,0,11856,89935,kt_2,2020-12-06,
1502397,0,11932,89944,kt_2,2020-12-06,
1502407,0,11936,89944,kt_2,2020-12-06,
1503393,0,13224,89926,kt_2,2020-12-06,
1503395,0,13225,89926,kt_2,2020-12-06,
1503401,0,13226,89926,kt_2,2020-12-06,
1503406,0,13227,89926,kt_2,2020-12-06,
1503408,0,13228,89926,kt_2,2020-12-06,
1503411,0,13229,89926,kt_2,2020-12-06,
1503417,3,13230,89926,kt_2,2020-12-06,
1503418,2,13231,89926,kt_2,2020-12-06,
1503419,3,13779,89926,kt_2,2020-12-06,
1503420,2,13232,89926,kt_2,2020-12-06,
1503421,4,13233,89926,kt_2,2020-12-06,
1503422,3,13234,89926,kt_2,2020-12-06,
1503423,4,13235,89926,kt_2,2020-12-06,
1503426,0,13237,89926,kt_2,2020-12-06,
1503427,3,13239,89926,kt_2,2020-12-06,
1503428,3,13241,89926,kt_2,2020-12-06,
1503429,0,13243,89926,kt_2,2020-12-06,
1503672,0,13743,89996,kt_2,2020-12-06,
1503875,0,11270,89978,kt_2,2020-12-06,
1504343,5,12033,90001,kt_2,2020-12-06,
1504345,5,12027,90001,kt_2,2020-12-06,
1504346,5,12043,90001,kt_2,2020-12-06,
1504351,5,12024,90001,kt_2,2020-12-06,
1504353,5,12029,90001,kt_2,2020-12-06,
1504356,5,12025,90001,kt_2,2020-12-06,
1504357,5,12045,90001,kt_2,2020-12-06,
1504358,5,12044,90001,kt_2,2020-12-06,
1504363,5,12048,90001,kt_2,2020-12-06,
1504364,5,12026,90001,kt_2,2020-12-06,
1504366,5,12036,90001,kt_2,2020-12-06,
1504373,5,12038,90001,kt_2,2020-12-06,
1504374,5,12032,90001,kt_2,2020-12-06,
1504378,3,13509,90001,kt_2,2020-12-06,
1504379,3,12034,90001,kt_2,2020-12-06,
1504380,3,12035,90001,kt_2,2020-12-06,
1504382,3,12037,90001,kt_2,2020-12-06,
1504386,3,13747,90001,kt_2,2020-12-06,
1504387,3,12049,90001,kt_2,2020-12-06,
1504710,3,11889,89658,kt_2,2020-12-06,
1504712,4,11890,89658,kt_2,2020-12-06,
1504713,2,11891,89658,kt_2,2020-12-06,
1504714,5,11892,89658,kt_2,2020-12-06,
1504715,2,11893,89658,kt_2,2020-12-06,
1504718,3,11896,89658,kt_2,2020-12-06,
1504719,3,11897,89658,kt_2,2020-12-08,
1504720,5,11898,89658,kt_2,2020-12-08,
1504721,5,11899,89658,kt_2,2020-12-08,
1504722,5,11901,89658,kt_2,2020-12-08,
1504725,5,11902,89658,kt_2,2020-12-08,
1504726,0,11903,89658,kt_2,2020-12-06,
1504727,0,11904,89658,kt_2,2020-12-06,
1504732,5,11905,89658,kt_2,2020-12-06,
1504733,5,11906,89658,kt_2,2020-12-06,
1504734,5,11907,89658,kt_2,2020-12-06,
1504735,3,11908,89658,kt_2,2020-12-06,
1504736,5,11909,89658,kt_2,2020-12-08,
1504737,5,11910,89658,kt_2,2020-12-06,
1504738,0,11911,89658,kt_2,2020-12-06,
1504739,4,11912,89658,kt_2,2020-12-06,
1504740,0,11913,89658,kt_2,2020-12-06,
1504742,2,11916,89658,kt_2,2020-12-06,
1504743,3,11917,89658,kt_2,2020-12-06,
1504744,5,11918,89658,kt_2,2020-12-06,
1504745,0,11919,89658,kt_2,2020-12-06,
1504746,5,11920,89658,kt_2,2020-12-08,
1504747,5,11922,89658,kt_2,2020-12-08,
1504758,3,11991,89667,kt_2,2020-12-06,
1504760,5,11992,89667,kt_2,2020-12-06,
1504761,5,11993,89667,kt_2,2020-12-06,
1504763,3,11994,89667,kt_2,2020-12-06,
1504765,3,11995,89667,kt_2,2020-12-06,
1504766,5,11996,89667,kt_2,2020-12-06,
1504767,5,11998,89667,kt_2,2020-12-06,
1504769,5,11999,89667,kt_2,2020-12-06,
1504770,5,12001,89667,kt_2,2020-12-06,
1504772,3,12002,89667,kt_2,2020-12-06,
1504775,5,12005,89667,kt_2,2020-12-06,
1504776,5,12008,89667,kt_2,2020-12-06,
1504779,2,12012,89667,kt_2,2020-12-06,
1504780,2,12013,89667,kt_2,2020-12-06,
1504784,4,12014,89667,kt_2,2020-12-06,
1504787,4,12015,89667,kt_2,2020-12-06,
1504791,3,12016,89667,kt_2,2020-12-06,
1504792,2,12017,89667,kt_2,2020-12-06,
1504793,3,12019,89667,kt_2,2020-12-06,
1504794,2,12021,89667,kt_2,2020-12-06,
1504795,2,12023,89667,kt_2,2020-12-06,
1504796,2,12100,89676,kt_2,2020-12-06,
1504797,4,12101,89676,kt_2,2020-12-06,
1504798,3,12103,89676,kt_2,2020-12-06,
1504799,5,12104,89676,kt_2,2020-12-06,
1504800,4,12105,89676,kt_2,2020-12-06,
1504801,5,12106,89676,kt_2,2020-12-06,
1504802,5,12107,89676,kt_2,2020-12-06,
1504803,3,12108,89676,kt_2,2020-12-06,
1504804,4,12109,89676,kt_2,2020-12-06,
1504805,5,12110,89676,kt_2,2020-12-06,
1504806,3,12111,89676,kt_2,2020-12-06,
1504807,5,12114,89676,kt_2,2020-12-06,
1504808,4,12116,89676,kt_2,2020-12-06,
1504809,4,12117,89676,kt_2,2020-12-08,
1504810,4,12118,89676,kt_2,2020-12-06,
1504811,3,12119,89676,kt_2,2020-12-06,
1504813,3,12120,89676,kt_2,2020-12-06,
1504814,4,12122,89676,kt_2,2020-12-06,
1504815,3,12123,89676,kt_2,2020-12-06,
1504817,5,12125,89676,kt_2,2020-12-06,
1504820,2,12127,89676,kt_2,2020-12-06,
1504822,5,12128,89676,kt_2,2020-12-06,
1504824,3,12130,89676,kt_2,2020-12-08,
1504825,3,12132,89676,kt_2,2020-12-06,
1505450,5,12101,89670,kt_2,2020-12-07,
1505451,5,12021,89661,kt_2,2020-12-07,
1505452,5,11892,89652,kt_2,2020-12-07,
1505453,5,11893,89652,kt_2,2020-12-07,
1505454,5,11905,89652,kt_2,2020-12-07,
1505455,5,12100,89670,kt_2,2020-12-07,
1505456,5,12114,89670,kt_2,2020-12-07,
1505457,5,12128,89670,kt_2,2020-12-07,
1505469,5,11994,89661,kt_2,2020-12-07,
1505470,5,11996,89661,kt_2,2020-12-07,
1505471,5,12012,89661,kt_2,2020-12-07,
1505473,5,12013,89661,kt_2,2020-12-07,
1505475,5,12016,89661,kt_2,2020-12-07,
1505478,5,12117,89670,kt_2,2020-12-07,
1506350,5,12135,90010,kt_2,2020-12-07,
1506351,5,12136,90010,kt_2,2020-12-07,
1506353,4,12137,90010,kt_2,2020-12-07,
1506354,5,12138,90010,kt_2,2020-12-07,
1506358,4,12139,90010,kt_2,2020-12-07,
1506362,4,12140,90010,kt_2,2020-12-07,
1506366,5,12141,90010,kt_2,2020-12-07,
1506370,3,12142,90010,kt_2,2020-12-07,
1506372,4,12143,90010,kt_2,2020-12-07,
1506376,3,12144,90010,kt_2,2020-12-07,
1506379,4,12145,90010,kt_2,2020-12-07,
1506382,3,12146,90010,kt_2,2020-12-07,
1506388,4,12147,90010,kt_2,2020-12-07,
1506389,4,12149,90010,kt_2,2020-12-07,
1506390,5,12151,90010,kt_2,2020-12-07,
1506391,4,12152,90010,kt_2,2020-12-07,
1506392,4,12153,90010,kt_2,2020-12-07,
1506393,4,12154,90010,kt_2,2020-12-07,
1506394,4,12155,90010,kt_2,2020-12-07,
1506395,5,12156,90010,kt_2,2020-12-07,
1506398,4,12157,90010,kt_2,2020-12-07,
1506402,5,12158,90010,kt_2,2020-12-07,
1506405,4,12160,90010,kt_2,2020-12-07,
1506408,4,12161,90010,kt_2,2020-12-07,
1506411,3,12162,90010,kt_2,2020-12-07,
1506418,4,12224,90019,kt_2,2020-12-07,
1506420,5,12225,90019,kt_2,2020-12-07,
1506424,5,12226,90019,kt_2,2020-12-07,
1506427,5,12227,90019,kt_2,2020-12-07,
1506430,3,12229,90019,kt_2,2020-12-07,
1506436,3,12230,90019,kt_2,2020-12-07,
1506437,5,12231,90019,kt_2,2020-12-07,
1506438,5,12232,90019,kt_2,2020-12-07,
1506442,4,12234,90019,kt_2,2020-12-07,
1506449,3,12235,90019,kt_2,2020-12-07,
1506452,4,12236,90019,kt_2,2020-12-07,
1506456,4,12237,90019,kt_2,2020-12-07,
1506461,4,12238,90019,kt_2,2020-12-07,
1506465,5,12239,90019,kt_2,2020-12-07,
1506472,3,12240,90019,kt_2,2020-12-07,
1506475,4,12241,90019,kt_2,2020-12-07,
1506478,3,12243,90019,kt_2,2020-12-07,
1506480,5,12244,90019,kt_2,2020-12-07,
1506483,4,12245,90019,kt_2,2020-12-07,
1506486,0,12247,90019,kt_2,2020-12-07,
1506493,3,12249,90019,kt_2,2020-12-07,
1506495,0,12250,90019,kt_2,2020-12-07,
1507115,0,11270,89979,kt_2,2020-12-07,
1507156,0,13743,89997,kt_2,2020-12-07,
1511023,5,11246,89628,kt_2,2020-12-14,
1511038,4,11891,89652,kt_2,2020-12-14,
1511039,4,11896,89652,kt_2,2020-12-14,
1511040,3,11899,89652,kt_2,2020-12-14,
1511041,3,11901,89652,kt_2,2020-12-14,
1511042,4,11903,89652,kt_2,2020-12-14,
1511044,3,11906,89652,kt_2,2020-12-14,
1511045,5,11907,89652,kt_2,2020-12-14,
1511046,4,11910,89652,kt_2,2020-12-14,
1511047,4,11912,89652,kt_2,2020-12-14,
1511048,5,11918,89652,kt_2,2020-12-14,
1511050,5,11991,89661,kt_2,2020-12-14,
1511051,5,11993,89661,kt_2,2020-12-14,
1511052,5,12001,89661,kt_2,2020-12-14,
1511053,4,12008,89661,kt_2,2020-12-14,
1512813,5,13226,91698,qualification_with_mark,2020-12-25,2020-12-24
1512814,5,13228,91698,qualification_with_mark,2020-12-25,2020-12-24
1512815,4,13230,91698,qualification_with_mark,2020-12-25,2020-12-24
1512816,4,13227,91698,qualification_with_mark,2020-12-25,2020-12-24
1512817,5,13241,91698,qualification_with_mark,2020-12-25,2020-12-24
1512818,5,13235,91698,qualification_with_mark,2020-12-25,2020-12-24
1513596,4,12049,91706,qualification_with_mark,2020-12-30,2020-12-30
1513597,5,12048,91706,qualification_with_mark,2020-12-30,2020-12-30
1513598,5,12045,91706,qualification_with_mark,2020-12-30,2020-12-30
1513599,5,12038,91706,qualification_with_mark,2020-12-30,2020-12-30
1513600,4,12035,91706,qualification_with_mark,2020-12-30,2020-12-30
1513601,5,12029,91706,qualification_with_mark,2020-12-30,2020-12-30
1513602,5,12026,91706,qualification_with_mark,2020-12-30,2020-12-30
1513603,5,12025,91706,qualification_with_mark,2020-12-30,2020-12-30
1513605,5,12137,91707,qualification_with_mark,2020-12-30,2020-12-30
1513606,5,12139,91707,qualification_with_mark,2020-12-30,2020-12-30
1513607,5,12141,91707,qualification_with_mark,2020-12-30,2020-12-30
1513608,5,12143,91707,qualification_with_mark,2020-12-30,2020-12-30
1513609,5,12145,91707,qualification_with_mark,2020-12-30,2020-12-30
1513610,4,12147,91707,qualification_with_mark,2020-12-30,2020-12-30
1513611,4,12149,91707,qualification_with_mark,2020-12-30,2020-12-30
1513612,5,12151,91707,qualification_with_mark,2020-12-30,2020-12-30
1513613,5,12152,91707,qualification_with_mark,2020-12-30,2020-12-30
1513614,4,12153,91707,qualification_with_mark,2020-12-30,2020-12-30
1513615,4,12154,91707,qualification_with_mark,2020-12-30,2020-12-30
1513616,5,12157,91707,qualification_with_mark,2020-12-30,2020-12-30
1513617,5,12162,91707,qualification_with_mark,2020-12-30,2020-12-30
1513618,5,12225,91708,qualification_with_mark,2020-12-30,2020-12-30
1513619,5,12229,91708,qualification_with_mark,2020-12-30,2020-12-30
1513620,4,12234,91708,qualification_with_mark,2020-12-30,2020-12-30
1513621,5,12236,91708,qualification_with_mark,2020-12-30,2020-12-30
1513622,4,12237,91708,qualification_with_mark,2020-12-30,2020-12-30
1513623,4,12238,91708,qualification_with_mark,2020-12-30,2020-12-30
1513624,5,12239,91708,qualification_with_mark,2020-12-30,2020-12-30
1513625,5,12231,91708,qualification_with_mark,2020-12-30,2020-12-30
1513775,5,11854,91699,qualification_with_mark,2020-12-30,2020-12-24
1513776,5,11862,91699,qualification_with_mark,2020-12-30,2020-12-24
1513777,5,11863,91699,qualification_with_mark,2020-12-30,2020-12-24
1514493,5,12100,94263,qualification,2021-01-09,2021-01-09
1514494,5,12101,94263,qualification,2021-01-09,2021-01-09
1514495,2,12108,94263,qualification,2021-01-09,2021-01-09
1514496,2,12127,94263,qualification,2021-01-09,2021-01-09
1514501,5,12103,94263,qualification,2021-01-09,2021-01-09
1514502,5,12104,94263,qualification,2021-01-09,2021-01-09
1514504,5,12105,94263,qualification,2021-01-09,2021-01-09
1514506,5,12106,94263,qualification,2021-01-09,2021-01-09
1514507,5,12107,94263,qualification,2021-01-09,2021-01-09
1514508,5,12109,94263,qualification,2021-01-09,2021-01-09
1514515,5,12110,94263,qualification,2021-01-09,2021-01-09
1514516,5,12111,94263,qualification,2021-01-09,2021-01-09
1514518,5,12114,94263,qualification,2021-01-09,2021-01-09
1514519,5,12116,94263,qualification,2021-01-09,2021-01-09
1514521,5,12117,94263,qualification,2021-01-09,2021-01-09
1514523,5,12118,94263,qualification,2021-01-09,2021-01-09
1514525,5,12119,94263,qualification,2021-01-09,2021-01-09
1514527,5,12120,94263,qualification,2021-01-09,2021-01-09
1514528,5,12122,94263,qualification,2021-01-09,2021-01-09
1514529,5,12123,94263,qualification,2021-01-09,2021-01-09
1514530,5,12125,94263,qualification,2021-01-09,2021-01-09
1514532,5,12128,94263,qualification,2021-01-09,2021-01-09
1514533,5,12130,94263,qualification,2021-01-09,2021-01-09
1514534,5,12132,94263,qualification,2021-01-09,2021-01-09
1514559,5,11991,94256,qualification,2021-01-09,2021-01-25
1514560,5,11992,94256,qualification,2021-01-09,2021-01-25
1514561,5,11993,94256,qualification,2021-01-09,2021-01-25
1514562,5,11994,94256,qualification,2021-01-09,2021-01-25
1514563,5,11995,94256,qualification,2021-01-09,2021-01-25
1514564,5,11996,94256,qualification,2021-01-09,2021-01-25
1514565,5,11998,94256,qualification,2021-01-09,2021-01-25
1514566,5,11999,94256,qualification,2021-01-09,2021-01-25
1514567,5,12001,94256,qualification,2021-01-09,2021-01-25
1514568,5,12002,94256,qualification,2021-01-09,2021-01-25
1514569,5,12005,94256,qualification,2021-01-09,2021-01-25
1514570,5,12008,94256,qualification,2021-01-09,2021-01-25
1514571,5,12012,94256,qualification,2021-01-09,2021-01-25
1514573,5,12013,94256,qualification,2021-01-09,2021-01-25
1514577,5,12014,94256,qualification,2021-01-09,2021-01-25
1514579,5,12015,94256,qualification,2021-01-09,2021-01-25
1514584,5,12016,94256,qualification,2021-01-09,2021-01-25
1514585,5,12017,94256,qualification,2021-01-09,2021-01-25
1514586,5,12019,94256,qualification,2021-01-09,2021-01-25
1514587,5,12021,94256,qualification,2021-01-09,2021-01-25
1514588,5,12023,94256,qualification,2021-01-09,2021-01-25
1514602,0,11904,94249,qualification,2021-01-09,2021-01-15
1514603,0,11913,94249,qualification,2021-01-09,2021-01-15
1514604,0,11919,94249,qualification,2021-01-09,2021-01-15
